,schedule_date,schedule_season,schedule_week,team_x,score,opponent_score,margin,home_team,id,date,game_number,team_y,passing_yards,rushing_yards
449,2016-12-22,2016,16,PHI,24.0,19.0,5.0,PHI,PHI2016-12-22,2016-12-22,15,PHI,168,118
450,2016-12-24,2016,16,ARI,34.0,31.0,3.0,SEA,ARI2016-12-24,2016-12-24,15,ARI,284,94
451,2016-12-24,2016,16,ATL,33.0,16.0,17.0,CAR,ATL2016-12-24,2016-12-24,15,ATL,277,152
452,2016-12-24,2016,16,BUF,31.0,34.0,-3.0,BUF,BUF2016-12-24,2016-12-24,15,BUF,329,272
453,2016-12-24,2016,16,CAR,16.0,33.0,-17.0,CAR,CAR2016-12-24,2016-12-24,15,CAR,198,119
454,2016-12-24,2016,16,CHI,21.0,41.0,-20.0,CHI,CHI2016-12-24,2016-12-24,15,CHI,323,140
455,2016-12-24,2016,16,CIN,10.0,12.0,-2.0,HOU,CIN2016-12-24,2016-12-24,15,CIN,268,50
456,2016-12-24,2016,16,CLE,20.0,17.0,3.0,CLE,CLE2016-12-24,2016-12-24,15,CLE,175,124
457,2016-12-24,2016,16,GB,38.0,25.0,13.0,GB,GB2016-12-24,2016-12-24,15,GB,347,40
458,2016-12-24,2016,16,HOU,12.0,10.0,2.0,HOU,HOU2016-12-24,2016-12-24,15,HOU,176,95
459,2016-12-24,2016,16,IND,25.0,33.0,-8.0,OAK,IND2016-12-24,2016-12-24,15,IND,288,102
460,2016-12-24,2016,16,JAX,38.0,17.0,21.0,JAX,JAX2016-12-24,2016-12-24,15,JAX,345,84
461,2016-12-24,2016,16,LAR,21.0,22.0,-1.0,LAR,LAR2016-12-24,2016-12-24,15,LAR,90,99
462,2016-12-24,2016,16,MIA,34.0,31.0,3.0,BUF,MIA2016-12-24,2016-12-24,15,MIA,233,261
463,2016-12-24,2016,16,MIN,25.0,38.0,-13.0,GB,MIN2016-12-24,2016-12-24,15,MIN,382,93
464,2016-12-24,2016,16,NE,41.0,3.0,38.0,NE,NE2016-12-24,2016-12-24,15,NE,220,114
465,2016-12-24,2016,16,NO,31.0,24.0,7.0,NO,NO2016-12-24,2016-12-24,15,NO,299,123
466,2016-12-24,2016,16,NYJ,3.0,41.0,-38.0,NE,NYJ2016-12-24,2016-12-24,15,NYJ,136,111
467,2016-12-24,2016,16,OAK,33.0,25.0,8.0,OAK,OAK2016-12-24,2016-12-24,15,OAK,261,210
468,2016-12-24,2016,16,SDG,17.0,20.0,-3.0,CLE,SDG2016-12-24,2016-12-24,15,SDG,322,34
469,2016-12-24,2016,16,SEA,31.0,34.0,-3.0,SEA,SEA2016-12-24,2016-12-24,15,SEA,350,78
470,2016-12-24,2016,16,SF,22.0,21.0,1.0,LAR,SF2016-12-24,2016-12-24,15,SF,266,70
471,2016-12-24,2016,16,TB,24.0,31.0,-7.0,NO,TB2016-12-24,2016-12-24,15,TB,277,89
472,2016-12-24,2016,16,TEN,17.0,38.0,-21.0,JAX,TEN2016-12-24,2016-12-24,15,TEN,223,58
473,2016-12-24,2016,16,WAS,41.0,21.0,20.0,CHI,WAS2016-12-24,2016-12-24,15,WAS,270,208
474,2016-12-25,2016,16,BAL,27.0,31.0,-4.0,PIT,BAL2016-12-25,2016-12-25,15,BAL,262,122
475,2016-12-25,2016,16,DEN,10.0,33.0,-23.0,KC,DEN2016-12-25,2016-12-25,15,DEN,183,63
476,2016-12-25,2016,16,KC,33.0,10.0,23.0,KC,KC2016-12-25,2016-12-25,15,KC,246,238
477,2016-12-25,2016,16,PIT,31.0,27.0,4.0,PIT,PIT2016-12-25,2016-12-25,15,PIT,279,127
478,2016-12-26,2016,16,DAL,42.0,21.0,21.0,DAL,DAL2016-12-26,2016-12-26,15,DAL,222,164
479,2016-12-26,2016,16,DET,21.0,42.0,-21.0,DAL,DET2016-12-26,2016-12-26,15,DET,260,90
480,2017-01-01,2016,17,ARI,44.0,6.0,38.0,LAR,ARI2017-01-01,2017-01-01,16,ARI,263,84
481,2017-01-01,2016,17,ATL,38.0,32.0,6.0,ATL,ATL2017-01-01,2017-01-01,16,ATL,331,142
482,2017-01-01,2016,17,BAL,10.0,27.0,-17.0,CIN,BAL2017-01-01,2017-01-01,16,BAL,279,72
483,2017-01-01,2016,17,BUF,10.0,30.0,-20.0,NYJ,BUF2017-01-01,2017-01-01,16,BUF,182,68
484,2017-01-01,2016,17,CAR,16.0,17.0,-1.0,TB,CAR2017-01-01,2017-01-01,16,CAR,237,128
485,2017-01-01,2016,17,CHI,10.0,38.0,-28.0,MIN,CHI2017-01-01,2017-01-01,16,CHI,149,183
486,2017-01-01,2016,17,CIN,27.0,10.0,17.0,CIN,CIN2017-01-01,2017-01-01,16,CIN,226,153
487,2017-01-01,2016,17,CLE,24.0,27.0,-3.0,PIT,CLE2017-01-01,2017-01-01,16,CLE,232,231
488,2017-01-01,2016,17,DAL,13.0,27.0,-14.0,PHI,DAL2017-01-01,2017-01-01,16,DAL,151,69
489,2017-01-01,2016,17,DEN,24.0,6.0,18.0,DEN,DEN2017-01-01,2017-01-01,16,DEN,206,143
490,2017-01-01,2016,17,DET,24.0,31.0,-7.0,DET,DET2017-01-01,2017-01-01,16,DET,347,76
491,2017-01-01,2016,17,GB,31.0,24.0,7.0,DET,GB2017-01-01,2017-01-01,16,GB,300,153
492,2017-01-01,2016,17,HOU,17.0,24.0,-7.0,TEN,HOU2017-01-01,2017-01-01,16,HOU,278,46
493,2017-01-01,2016,17,IND,24.0,20.0,4.0,IND,IND2017-01-01,2017-01-01,16,IND,321,94
494,2017-01-01,2016,17,JAX,20.0,24.0,-4.0,IND,JAX2017-01-01,2017-01-01,16,JAX,301,182
495,2017-01-01,2016,17,KC,37.0,27.0,10.0,SDG,KC2017-01-01,2017-01-01,16,KC,264,103
496,2017-01-01,2016,17,LAR,6.0,44.0,-38.0,LAR,LAR2017-01-01,2017-01-01,16,LAR,143,52
497,2017-01-01,2016,17,MIA,14.0,35.0,-21.0,MIA,MIA2017-01-01,2017-01-01,16,MIA,205,75
498,2017-01-01,2016,17,MIN,38.0,10.0,28.0,MIN,MIN2017-01-01,2017-01-01,16,MIN,250,124
499,2017-01-01,2016,17,NE,35.0,14.0,21.0,MIA,NE2017-01-01,2017-01-01,16,NE,276,120
500,2017-01-01,2016,17,NO,32.0,38.0,-6.0,ATL,NO2017-01-01,2017-01-01,16,NO,350,132
501,2017-01-01,2016,17,NYG,19.0,10.0,9.0,WAS,NYG2017-01-01,2017-01-01,16,NYG,180,161
502,2017-01-01,2016,17,NYJ,30.0,10.0,20.0,NYJ,NYJ2017-01-01,2017-01-01,16,NYJ,210,127
503,2017-01-01,2016,17,OAK,6.0,24.0,-18.0,DEN,OAK2017-01-01,2017-01-01,16,OAK,171,57
504,2017-01-01,2016,17,PHI,27.0,13.0,14.0,PHI,PHI2017-01-01,2017-01-01,16,PHI,245,114
505,2017-01-01,2016,17,PIT,27.0,24.0,3.0,PIT,PIT2017-01-01,2017-01-01,16,PIT,277,69
506,2017-01-01,2016,17,SDG,27.0,37.0,-10.0,SDG,SDG2017-01-01,2017-01-01,16,SDG,269,129
507,2017-01-01,2016,17,SEA,25.0,23.0,2.0,SF,SEA2017-01-01,2017-01-01,16,SEA,300,87
508,2017-01-01,2016,17,SF,23.0,25.0,-2.0,SF,SF2017-01-01,2017-01-01,16,SF,215,62
509,2017-01-01,2016,17,TB,17.0,16.0,1.0,TB,TB2017-01-01,2017-01-01,16,TB,202,112
510,2017-01-01,2016,17,TEN,24.0,17.0,7.0,TEN,TEN2017-01-01,2017-01-01,16,TEN,150,103
511,2017-01-01,2016,17,WAS,10.0,19.0,-9.0,WAS,WAS2017-01-01,2017-01-01,16,WAS,287,38
